ID_ARTIKEL,HTML,FULL_TEXT,TGL_TERBIT,TGL_CRAWL,JUDUL,URL,INFO_WHAT,INFO_WHERE,INFO_WHY,INFO_WHO,INFO_WHEN,INFO_HOW,LABEL
14983,"null","TEMPO.CO  Jakarta - Masih tingginya aksi jual saham oleh investor asing membuat indeks kembali terkoreksi. Indeks harga saham gabungan (IHSG) di Bursa Efek Indonesia hari ini kembali melemah 48 75 poin (1 02 persen) ke level 4.728 70. Pelaku pasar masih berhati-hati dan sungkan untuk masuk ke pasar  ditunjukkan dengan volume transaksi yang tipis Rp 4 5 triliun. Analis dari PT Batavia Prosperindo Sekuritas  Steven Gunawan  mengatakan meski bursa Asia banyak yang ditutup positif  bursa domestik justru sebaliknya. Masih adanya tekanan jual asing menunjukkan mereka  pesimistis terhadap pasar Indonesia.  Terbukti dengan pelaku pasar asing yang mencatat penjualan bersih sebesar Rp 363 miliar.  Asing belum sepenuhnya kembali ke bursa Jakarta setelah aksi penarikan dana besar-besaran hingga mencapai Rp 10 triliun pertengahan Juni lalu. Kenaikan harga BBM dan kabar positif dari Standard & Poor yang mengembalikan rating utang Indonesia dari stabil ke positif belum mampu meyakinkan asing. Stagnannya perekonomian Cina menjadi pemicu membuat pasar berkembang tidak menarik lagi bagi investor asing. Sebaliknya  data manufaktur Amerika justru membaik dan untuk sementara likuiditas dolar akan tersedot ke bursa Wall Street. Belum adanya data positif dari dalam negeri membuat indeks kehabisan tenaga untuk menguat.  Investor menyoroti naiknya inflasi serta melemahnya nilai tukar rupiah akibat neraca perdagangan yang masih defisit.  Saham yang berpindah tangan hari ini mencapai 3 8 miliar lembar senilai Rp 4 5 triliun dengan frekuensi 147 5 ribu kali transaksi. Sebanyak 84 saham menguat  181 saham turun  dan 73 tak berubah. Bursa regional bervariasi hingga 17.00 WIB. Nikkei 225 menguat 1 78 persen  indeks Hang Seng turun 0 09 persen  Strait Times naik 1 03 persen  bursa Korea susut 0 04 persen  dan bursa Shanghai menguat 0 57 persen.",2013-07-02,2013-07-02,"Asing Belum Yakin dengan IHSG","http://www.tempo.co/read/news/2013/07/02/088492961/Asing-Belum-Yakin-dengan-IHSG",null,null,null,null,null,null,"Bisnis dan Ekonomi"
2005,"null","Metrotvnews.com  Jakarta: Festival musik tahunan Soundrenalin telah memasuki usia 10 tahun. Di tahun 2013 ini  Soundrenalin akan menggelar pertunjukkan akbarnya di Kota Yogyakarta pada 29 Juni 2013 mendatang dengan mengusung tema A Journey of Rock Harmony. Musisi yang akan tampil di antaranya musisi legendari Indonesia seperti Dewa 19 featuring Ari Lasso dan Potlot Jamming (Slank feat BIP).  Sudah menjadi passion Sampoerna menjadikan musik Indonesia sebagai tuan rumah di negeri sendiri. Ini Soundrenalin ke 11. Kita ingin tampilkan rock legend dengan konsep reuni. Ada Potlot Jamming dan Dewa 19 feat Ari Lasso. Kita percaya bahwa mereka adalah legend   kata Robert Gautama selaku Senior Brand Manager A Mild PT HM Sampoerna Tbk saat jumpa pers di Senayan City  Jakarta  Senin (15/4). Jika di tahun 2008  Soundrenalin digelar di kawasan Candi Prambanan  Robert mengatakan untuk tahun ini Soundrenalin akan mengambil tempat di Stadion Maguwoharjo. Yogyakarta dipilih karena banyaknya musisi dan seni yang terkumpul di kota gudeg tersebut. Sementara itu  salah satu pengisi acara Ari Lasso mengakui Soundrenalin 2013 menjadi penampilan pertamanya bersama Dewa 19 di tengah panggung yang besar dengan penonton dalam jumlah besar. Di tahun-tahun sebelumnya  Ari selalu tampil sendiri tanpa Dewa.  Ini penampilan saya pertama di ajang Soundrenalin sama Dewa19. di tahun-tahun kemarin Dewa tampil sendiri  dan Ari tampil sendiri. Mudah-mudahan nanti bersama seluruh personel Dewa19  sepertinya ini terjadi dalam skala besar  panggung besar  audiens besar yang terjadi di soundrenalin 2013 yang mungkin tidak terjadi lagi   tambahnya. Sebelum menggelar acara Soundrenalin di Yogyakarta pada 29 Juni  promotor A Mild bersama Kilau Indonesia akan mengadakan Road To Soundrenalin di empat kota besar yakni Bandung (20 April)  Padang (4 Mei)  Banjarmasin (25 Mei)  dan Denpasar (15 Juni).",2013-04-16,2013-04-16,"Soundrenalin 2013 Siap Gebrak Yogyakarta","http://www.metrotvnews.com/lifestyle/read/2013/04/15/13/146913/Soundrenalin-2013-Siap-Gebrak-Yogyakarta",null,null,null,null,null,null,"Hiburan"
13018,"null","REPUBLIKA.CO.ID  JAKARTA -- Komisi Pemilihan Umum (KPU) menyatakan telah menerima 20 laporan masyarakat tentang daftar caleg sementara (DCS). Saat ini  laporan tersebut tengah dipilah dan dipastikan bukan hanya surat kaleng untuk merugikan calon tertentu. Komisioner KPU Ferry Kurnia Rizkiyansyah mengatakan  selanjutnya laporan itu akan diklarifikasi kepada partai politik. Sesuai PKPU 6/2013  partai akan dimintai klarifikasi atas masukan yang diberikan masyarakat dari 28 Juni hingga 7 Juli 2013. Jika DCS diganti  pemberitahuannya dilakukan pada 5 sampai dengan 18 Juli 2013.  KPU  jelas Ferry  telah memaksimalkan sosialisasi DCS sesuai dengan aturan yang ada. Selain mengumumkan DCS lewat kanal KPU  DCS juga dipublikasikan melalui suratkabar nasional dan media penyiaran.  Dalam kanal KPU  masyarakat juga bisa mengakses profil masing-masing caleg   katanya  Kamis (20/6).",2013-06-20,2013-06-20,"KPU Terima 20 Laporan Masyarakat Tentang DCS","http://www.republika.co.id/berita/nasional/politik/13/06/20/mop7vu-kpu-terima-20-laporan-masyarakat-tentang-dcs",null,null,null,null,null,null,"Politik"
8769,"null","Metrotvnews.com  London: Maskapai Virgin Atlantic tampaknya ingin melakukan perubahan gaya. Virgin mengumumkan telah menggandeng seorang desainer ternama yakni Dame Vivienne Westwood yang bakal mentransformasi gaya seragam para stafnya menjadi lebih punk. Ya  desainer asal Inggris yang dikenal dengan semangatnya itu bakal menghadirkan nuansa punk-rock ciri khasnya ke atasan dan bawahan seragam Virgin. Diketahui  kerja sama antara keduanya akan berlangusng selama 10 tahun ke depan. Seperti dikutip dari CNN  Senin (6/5)  desainer itu berjanji akan mempersembahkan tampilan desain yang futuristik yang merujuk pada tampilan couture ala Prancis pada 1940-an serta teknik penjahitan khas Savile Row. Westwood akan menggunakan pilihan kain ramah lingkungan yang dapat didaur ulang untuk dibuat menjadi seragam baru. Seragam itu akan dikenakan oleh 7.500 staf termasuk awak kabin  pilot  dan karyawan Virgin Holiday. Lebih lanjut  Westwood juga merancang koleksi tas untuk staf darat yang akan dibuat dari bahan yang tidak biasa seperti spanduk di pinggir jalan yang ia daur ulang.  Kami ingin bekerja dengan orang mau berbagi semangat dan berani menciptakan sesuatu yang benar-benar mengesankan   kata CEO Virgin Sir Richard Branson. Menurut rencana  seragam baru itu akan diluncurkan pada 2014  tapi akan dihadirkan dalam soft launching pada Juli tahun ini.",2013-05-08,2013-05-08,"Desain Punk Vivienne Westwood di Seragam Virgin","http://www.metrotvnews.com/lifestyle/read/2013/05/08/923/152033/Desain-Punk-Vivienne-Westwood-di-Seragam",null,null,null,null,null,null,"Bisnis dan Ekonomi"
9640,"null","Metrotvnews.com  Timika: Tiga jenazah korban ambruknya terowongan Big Gossan  di Mil 74  Tembagapura  Mimika  telah tiba di rumah duka. Ketiga korban itu adalah Matheus Marandov  Selvianus Edoway  dan Aan Anugrah. Ketiga jenazah tersebut berangkat dari Rumah Sakit Tembagapura  Rabu (15/5) pukul 18.30 WIT dan tiba di Timika pukul 21.15 WIT menggunakan mobil ambulans milik PT Freeport Indonesia. Pantauan Media Indonesia di salah satu rumah duka mendiang Matheus Marandov  sanak keluarga yang sudah menantikan jenazah almarhum langsung menangis histeris. Selain itu nampak pula kerabat almarhum yang hadir menyaksikan kedatangan jenazah. Dua jenazah lainnya  yakni almarhum Selpianus Edoway dibawa ke rumah duka di Jalan Perintis Kota Timika  sedangkan Aan Anugrah di bawah ke Masjid Baiturrahman  Kuala Kencana  Timika  untuk disemayamkan. Belum ada pemberitahuan pasti dari pihak keluarga korban mengenai rencana pemakaman ketiga jenazah itu. Para korban sedang mengikuti refresher course di tambang bawah tanah Big Gosan di fasilitas pelatihan bawah tanah  bukan di area tambang (500 m dari mulut tambang) dan terjebak longsor sejak Senin (13/5). Dilaporkan sampai saat ini 4 orang dinyatakan meninggal dunia  10 orang cedera dan luka-luka  sedangkan 25 orang diperkirakan masih terjebak dan masih dalam proses evakuasi penyelamatan.",2013-05-16,2013-05-16,"Tiga Korban Terowongan Ambruk di Mimika Tiba di Rumah Duka","http://www.metrotvnews.com/metronews/read/2013/05/15/6/153947/Tiga-Korban-Terowongan-Ambruk-di-Mimika/",null,null,null,null,null,null,"Bencana dan Kecelakaan"
18055,"null","TEMPO.CO  Sungailiat -- Kepala Badan Penanaman Modal Daerah (BPMD) Provinsi Bangka Belitung yang kini menjadi terdakwa dalam kasus pemukulan pramugari Sriwijaya Air  Zakaria Umar Hadi   mengaku mendapat perlakuan yang tidak semestinya dari pramugari Sriwijaya Air  Nur Febriani.  Nur Febriani menegur saya dengan kata-kata yang tidak pantas dan matanya sambil melotot. Hal ini membuat emosi saya terpancing   ujar Zakaria dalam persidangan yang digelar Rabu  24 Juli 2013. (Lihat juga: Pejabat Pemukul Pramugari Sriwijaya Ngaku Diancam ) Menurut Zakaria  tidak benar apa yang disampaikan oleh saksi korban  Nur Febriani  dalam laporan berita acara pemeriksaan di kepolisian bahwa pramugari itu menegur dirinya untuk mematikan handphone di pesawat dengan kata-kata yang baik.  Itu sama sekali tidak benar. Nur Febriani menegur saya dengan ekspresi wajah yang sedikit kurang bersahabat dan melotot. Ia juga menegur dengan kata-kata yang saya anggap tidak pantas dilakukan sebagai seorang pramugari   ujar dia. Dikatakan Zakaria  ada beberapa fakta yang tidak benar yang disampaikan oleh Nur Febriani dalam keterangannya di BAP maupun dalam persidangan.  Tidak semuanya benar apa yang disampaikan oleh Saudari Nur Febriani   ujar dia. (Lihat: Kronologi Pemukulan Pramugari Sriwijaya Air ) Adapun Kepala Divisi Legal Sriwijaya Air  Samuel Ginting Hormatorong  yang mendampingi Nur Febriani  mengatakan bahwa pihak Sriwijaya Air sudah memaafkan apa yang dilakukan oleh terdakwa Zakaria.  Kita dari Sriwijaya bagaimana baiknya sajalah. Intinya  kita sudah memaafkan. Kita tetap mengikuti proses hukum kasus ini dan tidak akan mempersulitnya   ujar dia kepada Tempo  Rabu  24 Juli 2013. Dikatakannya  pihak Sriwijaya berharap agar kasus ini bisa menjadi pelajaran bagi semua masyarakat yang menggunakan jasa transportasi pesawat terbang.  Kita berharap masyarakat lain juga mengerti dan memahami standar keselamatan di dalam pesawat yang harus dipatuhi bersama. Semoga ini bisa menjadi pelajaran bagi semuanya   ujar dia.",2013-07-24,2013-07-24,"Zakaria Tuding Pramugari Menegur Sambil Melotot","http://www.tempo.co/read/news/2013/07/24/058499380/Zakaria-Tuding-Pramugari-Menegur-Sambil-Melotot",null,null,null,null,null,null,"Hukum dan Kriminal"
8906,"null","TEMPO.CO  Jakarta - Ketua Dewan Pimpinan Pusat Partai Keadilan Sejahtera Muzammil Yusuf meminta Komisi Pemberantasan Korupsi untuk tidak tebang pilih dalam menyelesaikan kasus korupsi. Menurut dia  KPK juga harus menuntaskan kasus-kasus besar seperti Hambalang  Century  hingga Bantuan Likuiditas Bank Indonesia. (Baca: KPK: PKS Jangan Membalikkan Fakta)  Biar rakyat merasa KPK adil  KPK jangan jadi alat politik   kata Muzammil saat konferensi pers di gedung DPP PKS  Jumat  10 Mei 2013. PKS dan KPK belakangan santer diberitakan berseteru. Berawal dari penyitaan mobil yang hendak dilakukan para penyidik KPK  di kompleks gedung DPP PKS  Senin malam  6 Mei 2013  pemberitaan muncul dari dua pihak tersebut. Ada dua versi mengenai penyitaan ini. Versi KPK  penyidik KPK dihalang-halangi petugas keamanan kompleks DPP PKS yang bergabung dengan beberapa orang berpakaian preman. Versi PKS  penyidik menyusup masuk menumpang Ahmad Zaky (orang dekat Luthfi)  dan tiba-tiba melakukan penyitaan tanpa surat tugas dan identitas. Menurut PKS  penyidik KPK bahkan tak mengenakan rompi KPK. Berdasarkan pengamatan  mobil-mobil yang disegel adalah Nissan Frontier Navara hitam B-9051-QI  Mitsubishi Grandis hitam B-7476-UE  Mitsubishi Pajero Sport hitam B-1074-RWD  Mazda CX-9 putih B-2-MDF  Toyota Fortuner hitam B-544-RFS  dan Volkswagen Caravelle hitam B-948-RFS.",2013-05-11,2013-05-11,"PKS: KPK Jangan Jadi Alat Politik","http://www.tempo.co/read/news/2013/05/11/063479543/PKS-KPK-Jangan-Jadi-Alat-Politik",null,null,null,null,null,null,"Politik"
18565,"null","TEMPO.CO  Jakarta- Jakarta - Satuan Pelaksana Program Indonesia Emas (Satlak Prima) mengeluarkan keputusan untuk membatasi jumlah pelatih asing di pemusatan latihan nasional (Pelatnas) karena minimnya dana. Ketua Satlak Prima Surya Dharma mengatakan hanya akan mengizinkan 10 pelatih asing. “Total ada 25 pelatih asing yang diusulkan  tetapi kami hanya bisa mengabulkan 10 pelatih saja ” kata Surya di Kantor Satlak Prima  Jakarta  Jumat  26 Juli 2013. Pembatasan jumlah pelatih asing tersebut merupakan salah satu upaya penghematan penggunaan dana SEA Games untuk Pelatnas. Dengan membatasi pelatih asing  Satlak Prima diperkirakan bisa menghemat anggaran sebesar Rp 5 miliar. Surya menjelaskan  ada tujuh cabang olahraga yang mendapatkan pelatih asing. Ketujuh cabang olahraga itu adalah tinju  wushu  judo  layar  tenis meja  angkat besi  dan catur. Ketujuh cabang olahraga ini  kata Surya  merupakan olahraga unggulan yang berpeluang besar merebut medali emas. Lebih lanjut  ia menyebut setiap pelatih asing mendapatkan gaji sebesar Rp 30 juta per bulan. Dengan kata lain  Satlak Prima hanya merogoh uang sebesar Rp 3 6 miliar selama satu tahun untuk menggaji pelatih asing. Surya menambahkan bagi sejumlah cabang olahraga yang sudah telanjur memiliki pelatih asing maka Satlak akan memulangkannya dan tetap memberikan kompensasi gaji. ”Kalau pengurus tetap ingin menggunakan pelatih asing tersebut  mereka harus mengupayakan dana sendiri ” ucap Surya. Salah satu cabang yang tidak mendapatkan pelatih asing adalah Taekwondo. Komandan Pelatnas Taekwondo  Airlangga  mengungkapkan tidak masalah bila permintaanya tidak diloloskan. Dia menyatakan Taekwondo hanya mengusulkan satu orang pelatih asing asal Korea Selatan. Kalau permohonan itu tidak dikabulkan  maka pihaknya tidak memiliki alternatif lain kecuali menggunakan pelatih nasional. kata Airlangga.",2013-07-26,2013-07-26,"Pelatih Asing Dibatasi Hanya 10 di Pelatnas","http://www.tempo.co/read/news/2013/07/26/103500089/Pelatih-Asing-Dibatasi-Hanya-10-di-Pelatnas",null,null,null,null,null,null,"Olahraga"
16864,"null","Jakarta (ANTARA News) - Nilai tukar rupiah pada Senin sore melanjutkan pelemahan ke posisi Rp9.990 per dolar AS menyusul melambatnya pertumbuhan ekonomi China. Nilai tukar mata uang rupiah yang ditransaksikan antarbank di Jakarta pada Senin sore bergerak melemah sebesar lima poin menjadi Rp9.990 dibanding posisi sebelumnya Rp9.985 per dolar AS.  Mata uang rupiah masih cenderung melemah seiring dengan kecemasan pada melambatnya pertumbuhan di China yang akan meredam permintaan eskpor Indonesia ke mitra dagang utamanya   kata analis pasar mata uang  Ariston Tjendra  di Jakarta  Senin. Ia mengemukakan China merupakan negara penyumbang sekitar 11 persen dari pengiriman non-migas luar negri Indonesia  perekonomiannya hanya berkembang sebesar 7 5 persen pada kuartal II atau lebih rendah dibandingkan dengan kuartal sebelumnya di 7 7 persen. Terkait naiknya suku bunga Bank Indonesia (BI) menjadi 6 5 persen  lanjut dia  hal itu cukup untuk membendung inflasi Indonesia namun belum menenangkan pasar seiring adanya ketidakseimbangan tekanan pada mata uang rupiah. Sementara pengamat ekonomi  Lana Soelistianingsih menambahkan penjagaan Bank Indonesia (BI) di pasar uang cukup membuat fluktuasi kurs rupiah stabil. Ia mengatakan tekanan terhadap nilai tukar rupiah masih berlanjut seiring posisi cadangan devisa Indonesia yang turun mencapai 98 1 miliar dolar AS.  Efek penurunan cadev itu menekan suplai valas dan membuat ekspektasi pelemahan rupiah berlanjut. Namun BI masih terus menjaga pasar rupiah   kata dia. Sementara itu  kurs tengah Bank Indonesia pada hari Senin ini  tercatat mata uang rupiah bergerak melemah nilainya menjadi Rp10.024 dibanding posisi sebelumnya (12/7) Rp9.980 per dolar AS.",2013-07-15,2013-07-15,"Rupiah lanjutkan pelemahan ke level Rp9.990","http://www.antaranews.com/berita/385536/rupiah-lanjutkan-pelemahan-ke-level-rp9990",null,null,null,null,null,null,"Bisnis dan Ekonomi"
2905,"null","TEMPO.CO  Milan - Robinho menolak spekulasi akan meninggalkan Milan pada akhir musim.  Siapa bilang saya akan pulang kampung musim panas ini? Saya betah di Milan  dan perlahan-lahan menemukan kembali permainan terbaik saya   ujar Robinho. Pers Italia kerap berspekulasi mantan pemain Real Madrid dan Manchester City itu akan kembali ke Brasil  dan melanjutkan kariernya dengan klub lokal. Robinho berusaha tidak menanggapi spekulasi yang beredar sejak Januari 2013 itu. Belakangan  Robinho mulai terganggu dengan spekulasi  dan mencoba menjernihkan situasi. Ia mengakui Januari 2013 adalah masa-masa sulit bagi kariernya di Serie A  tapi berhasil dilewati.  Enam laga terakhir musim ini bukan yang terakhir bagi saya. Saya jamin itu   ujar Robinho kepada Gazzetta dello Sport. Milan akan menghadapi Juventus akhir pekan ini  dan Robinho berharap kembali bermain dan memberi kontribusi bagi kemenangan I Rossoneri  julukan AC Milan. Pada laga tengah musim pertama melawan Juventus  Milan tampil menekan  bermain cepat  dan menang 1-0 di depan publiknya. Robinho mencetak gol tunggal kemenangan Milan lewat titik penalti.  Itu pertandingan sempurna. Kami menjaga semua pemain Juventus dengan baik  dan menggerakan bola dengan cepat   kata Robinho.",2013-04-19,2013-04-19,"Robinho Belum Siap Pulang Kampung","http://www.tempo.co/read/news/2013/04/19/099474620/Robinho-Belum-Siap-Pulang-Kampung",null,null,null,null,null,null,"Olahraga"
4977,"null","TEMPO.CO  Bekasi - Pembebasan lahan pengolahan sampah di Zona V Tempat Pembuangan Akhir Sampah Sumurbatu  Bantargebang  Kota Bekasi diduga ada praktik korupsi. Kejaksaan Negeri Bekasi memeriksa Sekretaris Daerah Kota Bekasi Rayendra Sukarmadji guna menelusuri dugaan tersebut.  Statusnya masih sebagai saksi   ujar Kepala Seksi Pidana Khusus Kejari Bekasi  Semeru  kepada Tempo  Kamis 25 April 2013. Kejaksaan memeriksa Rayendra sekitar tiga jam di Kantor Kejari Bekasi  Selasa  23 April 2013.  Pemeriksaan terhitung dari pukul 12.00 sampai 15.00 WIB.  Menurut Semeru  pemanggilan pejabat esselon II di lingkungan Pemerintah Kota Bekasi itu merupakan kali kedua  setelah sebelumnya dipanggil ke Kantor Kejari Bekasi sekitar dua pekan lalu. Rayendra diperiksa sebagai saksi pengguna anggaran dan ketua sekaligus wakil dari Panitia Pengadaan Tanah (P2T). Proyek pembebasan lahan Zona V TPA Sumurbatu sudah berjalan pada 2011. Pemerintah setempat membutuhkan lahan seluas 5 hektare untuk mengolah sampah rumah tangga milik masyarakat Kota Bekasi yang diklaim semakin membludak. Pihak eksekutif pun menawarkan nilai jual objek pajak bervariasi  kisaran Rp 100.000-Rp 185.000 per meter per segi. Anggaran pemerintah untuk proyek pembebasan lahan sekitar Rp 5 5 miliar  Itu dikucurkan dari Anggaran Biaya Tambahan 2011. Hingga saat ini  perluasan area pengolahan sampah itu baru mencapai 2 4 hektare. Kejaksaan mengindikasikan pembangunan terkendala akibat masalah pembebasan lahan tersebut. Semeru menjelaskan  dugaan praktik korupsi bermula dari laporan 14 warga yang kediamannya dijadikan kawasan Zona V TPA Sumurbatu Bantargebang. Mereka mengeluhkan harga pembebasan lahan yang dibayarkan pemerintah tak sesuai dengan perjanjian awal.  Besaran harga yang diterima warga kurang sekitar Rp 50 ribu dari penawaran   katanya. Kejaksaan menelusuri dugaan pemotongan anggaran itu kepada sejumlah pihak yang terlibat. Mulai dari Panitia Pengadaan tanah  yang diketahui sebagai pihak pertama dari pemerintahan. Warga pemilik lahan  serta pihak perantara pengadaan jasa penilaian tanah.  Kami melihat ada penyimpangan aturan dalam pengadaan tanah   ujar Semeru. Lebih lanjut  menurut Semeru  Kejari Bekasi juga tengah mengkaji nilai kerugian uang negara dari masalah tersebut. Dia mengaku mendatangkan ahli dari Badan Pertanahan Nasional dan MAPI sebagai penilai harga tanah. Diketahui  pembangunan konstruksi zona V TPA Sumurbatu dikerjakan PT Godang Tua Jaya. Perusahaan yang mengelola sampah DKI Jakarta di Tempat Pengelolaan Sampah terpadu (TPST) Bantargebang itu memenangkan proyek lelang senilai Rp 7 miliar.  Pengerjaan dilakukan sekitar pertengahan Oktober 2012   ujar Kepala Bidang Persampahan Dinas Kebersihan Kota Bekasi  Hasan Abdul Syukur.",2013-04-25,2013-04-25,"Usut Korupsi TPA  Kejari Periksa Sekda Bekasi","http://www.tempo.co/read/news/2013/04/25/083475917/Usut-Korupsi-TPA-Kejari-Periksa-Sekda-Bekasi",null,null,null,null,null,null,"Hukum dan Kriminal"
